r_name,b_name,event,date,month,year,gender,city,state,country,referee,winner,finish,finishdetails,finishround,titlebout,weightclass,numberofrounds,emptyarena,heightdif,agedif,reachdif,r_odds,r_age,r_age_range,r_stance,b_odds,b_age,b_age_range,b_stance,r_avgkd,r_avgsigstratt,r_avgsigstrlanded,r_avgtdatt,r_avgtdlanded,r_avgsubatt,r_avgctrltime(seconds),b_avgkd,b_avgsigstratt,b_avgsigstrlanded,b_avgtdatt,b_avgtdlanded,b_avgsubatt,b_avgctrltime(seconds),r_undefeated,b_undefeated,r_wc_ranked,r_pfp_ranked,b_wc_ranked,b_pfp_ranked,r_champion,b_champion
Frankie Saenz,Jonathan Martinez,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01,8,2020,MALE,Las Vegas,Nevada,USA,Chris Tognoni,Blue,KO/TKO,Knee,3,False,Bantamweight,3,True,-5.08,13,-10.16,200,39,36-40,Orthodox,-250,26,26-30,Southpaw,0.3125,62.9296875,31.74609375,3.39453125,1.0703125,0.0078125,83.20703125,0.25,124.0,55.75,2.0,0.25,0.0,138.5,False,False,False,False,False,False,False,False
Jamall Emmers,Vince Cachero,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01,8,2020,MALE,Las Vegas,Nevada,USA,Jason Herzog,Red,U-DEC,,3,False,Featherweight,3,True,10.16,1,15.24,-360,31,31-35,Orthodox,265,30,26-30,Orthodox,0.0,127.0,54.0,6.0,2.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Joanne Calderwood,Jennifer Maia,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01,8,2020,FEMALE,Las Vegas,Nevada,USA,Jason Herzog,Blue,SUB,Armbar,1,False,Women's Flyweight,3,True,5.08,3,2.54,-162,34,31-35,Orthodox,130,31,31-35,Orthodox,0.01953125,211.935546875,93.09375,3.4453125,1.9140625,0.375,139.19140625,0.0,188.0,62.5,1.0,0.5,0.0,153.625,False,False,True,False,True,False,False,False
Johnny Munoz,Nate Maness,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01,8,2020,MALE,Las Vegas,Nevada,USA,Mark Smith,Blue,U-DEC,,3,False,Featherweight,3,True,-2.54,-2,-2.54,110,27,26-30,Orthodox,-137,29,26-30,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Lando Vannata,Bobby Green,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01,8,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Blue,U-DEC,,3,False,Lightweight,3,True,-2.54,-5,0.0,-162,28,26-30,Orthodox,130,33,31-35,Orthodox,0.1484375,136.1875,66.4140625,2.40625,0.2890625,0.203125,34.97265625,0.00048828125,145.84375,78.0029296875,3.01806640625,1.72216796875,1.12548828125,137.95166015625,False,False,False,False,False,False,False,False
Vicente Luque,Randy Brown,UFC Fight Night: Brunson vs. Shahbazyan,2020-08-01,8,2020,MALE,Las Vegas,Nevada,USA,Mark Smith,Red,KO/TKO,Knee,2,False,Welterweight,3,True,-10.16,-2,-7.62,-200,28,26-30,Orthodox,160,30,26-30,Orthodox,0.62255859375,195.5740966796875,102.029052734375,0.014892578125,0.0048828125,0.19189453125,17.1573486328125,0.265625,68.54296875,37.0390625,0.87109375,0.71484375,0.515625,127.54296875,False,False,True,False,False,False,False,False
Andrew Sanchez,Wellington Turman,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,8,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Red,,,,False,Middleweight,3,True,2.54,8,5.08,130,32,31-35,Orthodox,-162,24,21-25,Orthodox,0.125,167.921875,56.234375,4.6875,0.90625,0.0,165.203125,0.0,85.5,36.5,8.0,3.0,1.0,407.0,False,False,False,False,False,False,False,False
Beneil Dariush,Scott Holtzman,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,8,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Red,,,,False,Lightweight,3,True,2.54,-5,7.62,-200,31,31-35,Southpaw,160,36,36-40,Orthodox,0.5195465087890625,31.398605346679688,18.814178466796875,3.1729583740234375,1.5018310546875,1.5005340576171875,236.2898406982422,0.33203125,151.408203125,70.396484375,1.58984375,1.103515625,0.005859375,273.771484375,False,False,True,False,False,False,False,False
Derrick Lewis,Aleksei Oleinik,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,8,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Red,,,,False,Heavyweight,5,True,2.54,-8,-2.54,-200,35,31-35,Orthodox,160,43,41-45,Orthodox,0.049072265625,50.1412239074707,20.98163604736328,1.374370574951172,0.2589187622070312,0.0,55.24493408203125,0.00439453125,103.01904296875,52.00537109375,0.9775390625,0.79736328125,0.80908203125,235.822265625,False,False,True,False,True,False,False,False
Gavin Tucker,Justin Jaynes,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,8,2020,MALE,Las Vegas,Nevada,USA,Jason Herzog,Red,,,,False,Featherweight,3,True,-2.54,4,-5.08,-139,34,31-35,Southpaw,112,30,26-30,Orthodox,0.0,92.25,38.0,7.75,2.75,1.25,190.0,1.0,30.0,16.0,0.0,0.0,0.0,3.0,False,True,False,False,False,False,False,False
Irwin Rivera,Ali Qaisi,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,8,2020,MALE,Las Vegas,Nevada,USA,Chris Tognoni,Red,,,,False,Bantamweight,3,True,-5.08,2,-5.08,-186,31,31-35,Southpaw,148,29,26-30,Orthodox,0.0,94.0,34.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Kevin Holland,Joaquin Buckley,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,8,2020,MALE,Las Vegas,Nevada,USA,Mark Smith,Red,,,,False,Middleweight,3,True,12.7,1,20.32,-455,27,26-30,Orthodox,333,26,26-30,Orthodox,0.5,43.375,26.25,0.96875,0.46875,0.46875,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Maki Pitolo,Darren Stewart,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,8,2020,MALE,Las Vegas,Nevada,USA,Chris Tognoni,Blue,,,,False,Middleweight,3,True,-5.08,0,2.54,125,29,26-30,Orthodox,-155,29,26-30,Orthodox,0.0,107.0,44.5,2.5,1.5,0.5,103.0,0.09375,94.88671875,43.5234375,1.00390625,0.6953125,0.0,54.41015625,False,False,False,False,False,False,False,False
Nasrat Haqparast,Alex Munoz,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,8,2020,MALE,Las Vegas,Nevada,USA,Chris Tognoni,Red,,,,False,Lightweight,3,True,2.54,-6,7.62,-240,24,21-25,Southpaw,188,30,26-30,Switch,0.5,64.0625,31.75,0.3125,0.0625,0.0,29.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Omari Akhmedov,Chris Weidman,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,8,2020,MALE,Las Vegas,Nevada,USA,Jason Herzog,Blue,,,,False,Middleweight,3,True,-5.08,-4,-12.7,115,32,31-35,Orthodox,-141,36,36-40,Orthodox,0.00439453125,137.490234375,46.19140625,3.53857421875,1.76708984375,0.00830078125,149.07568359375,0.00341796875,66.6282958984375,25.6368408203125,4.66815185546875,1.98583984375,0.31756591796875,122.5257568359375,False,False,True,False,False,False,False,False
Tim Means,Laureano Staropoli,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,8,2020,MALE,Las Vegas,Nevada,USA,Jason Herzog,Red,,,,False,Welterweight,3,True,2.54,9,10.16,120,36,36-40,Orthodox,-150,27,26-30,Orthodox,0.2819843292236328,79.60412788391113,37.43572521209717,2.522371292114258,0.7522659301757812,0.2501296997070312,35.14981651306152,0.0,188.25,58.75,1.75,0.25,0.0,8.0,False,False,False,False,False,False,False,False
Yana Kunitskaya,Julija Stoliarenko,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,8,2020,FEMALE,Las Vegas,Nevada,USA,Mark Smith,Red,,,,False,Women's Bantamweight,3,True,-2.54,3,5.08,-190,30,26-30,Orthodox,150,27,26-30,Orthodox,0.0,111.5,57.625,1.75,1.0,0.125,250.5,0.0,158.0,57.0,4.0,0.0,1.0,2.0,False,False,True,False,False,False,False,False
Youssef Zalal,Peter Barrett,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,8,2020,MALE,Las Vegas,Nevada,USA,Mark Smith,Red,,,,False,Featherweight,3,True,0.0,-10,-2.54,-480,23,21-25,Switch,340,33,31-35,Southpaw,0.0,83.5,45.0,7.0,3.0,1.0,330.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Ashley Yoder,Livinha Souza,UFC 252: Miocic vs. Cormier 3,2020-08-15,8,2020,FEMALE,Las Vegas,Nevada,USA,Mark Smith,Blue,U-DEC,,,False,Women's Strawweight,3,True,10.16,3,15.24,130,32,31-35,Southpaw,-162,29,26-30,Orthodox,0.0625,105.625,50.9375,4.75,1.5,0.375,399.75,0.0,53.75,19.75,4.25,2.25,1.0,86.75,False,False,False,False,False,False,False,False
Chris Daukaus,Parker Porter,UFC 252: Miocic vs. Cormier 3,2020-08-15,8,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Red,KO/TKO,Knee,,False,Heavyweight,3,True,15.96,0,15.96,-106,30,26-30,Orthodox,-118,30,26-30,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Felice Herrig,Virna Jandiroba,UFC 252: Miocic vs. Cormier 3,2020-08-15,8,2020,FEMALE,Las Vegas,Nevada,USA,Marc Goddard,Blue,SUB,Armbar,,False,Women's Strawweight,3,True,2.54,3,2.54,240,35,31-35,Orthodox,-315,32,31-35,Orthodox,0.0,151.1953125,61.796875,3.9921875,0.8359375,0.109375,258.0625,0.0,28.5,12.0,6.5,3.0,1.5,225.0,False,False,True,False,False,False,False,False
Herbert Burns,Daniel Pineda,UFC 252: Miocic vs. Cormier 3,2020-08-15,8,2020,MALE,Las Vegas,Nevada,USA,Mark Smith,Blue,KO/TKO,Elbows,,False,Featherweight,3,True,5.08,-3,7.62,-286,32,31-35,Orthodox,225,35,31-35,Orthodox,0.5,13.5,6.0,1.0,1.0,1.0,66.5,0.015625,66.703125,29.203125,4.984375,0.796875,1.671875,93.75,True,False,False,False,False,False,False,False
Jim Miller,Vinc Pichel,UFC 252: Miocic vs. Cormier 3,2020-08-15,8,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Blue,U-DEC,,,False,Lightweight,3,True,-5.08,-1,-2.54,100,36,36-40,Southpaw,-124,37,36-40,Orthodox,1.6298145055770874e-08,34.78539302392164,16.803399026510306,0.692883126437664,0.1573848389671184,0.7066000106860884,65.5822552088066,0.0625,86.484375,42.90625,4.03125,2.0,0.515625,212.984375,False,False,False,False,False,False,False,False
John Dodson,Merab Dvalishvili,UFC 252: Miocic vs. Cormier 3,2020-08-15,8,2020,MALE,Las Vegas,Nevada,USA,Chris Tognoni,Blue,U-DEC,,,False,Bantamweight,3,True,-7.62,6,-5.08,188,35,31-35,Orthodox,-240,29,26-30,Orthodox,0.786407470703125,89.24246215820312,39.995513916015625,2.32275390625,0.56707763671875,0.0,70.46932983398438,0.03125,142.5625,66.375,18.03125,10.96875,1.0,489.5625,False,False,True,False,True,False,False,False
Junior Dos Santos,Jairzinho Rozenstruik,UFC 252: Miocic vs. Cormier 3,2020-08-15,8,2020,MALE,Las Vegas,Nevada,USA,Dan Miragliotta,Blue,KO/TKO,Punch,,False,Heavyweight,3,True,0.0,4,-2.54,115,36,36-40,Orthodox,-143,32,31-35,Orthodox,0.1906728744506836,38.40889263153076,15.035422325134276,0.035003662109375,0.0025177001953125,0.0009765625,4.609265327453613,0.5,57.8125,26.8125,0.0,0.0,0.0,2.75,False,False,True,False,True,False,False,False
Sean O'Malley,Marlon Vera,UFC 252: Miocic vs. Cormier 3,2020-08-15,8,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Blue,KO/TKO,Elbows,,False,Bantamweight,3,True,7.62,-2,5.08,-305,25,21-25,Switch,240,27,26-30,Switch,0.5,60.875,36.5,0.75,0.375,0.375,10.75,0.11083984375,124.24462890625,70.3115234375,2.0030517578125,1.2039794921875,0.69287109375,137.232421875,True,False,True,False,False,False,False,False
Stipe Miocic,Daniel Cormier,UFC 252: Miocic vs. Cormier 3,2020-08-15,8,2020,MALE,Las Vegas,Nevada,USA,Marc Goddard,Red,U-DEC,,,True,Heavyweight,5,True,12.7,-4,20.32,-106,37,36-40,Orthodox,-112,41,41-45,Orthodox,0.586944580078125,146.35018920898438,80.0257568359375,3.600799560546875,1.5577392578125,0.0,183.97341918945312,0.125244140625,153.127685546875,103.7012939453125,2.881103515625,1.6766357421875,0.3349609375,186.501953125,False,False,True,True,True,True,True,False
TJ Brown,Danny Chavez,UFC 252: Miocic vs. Cormier 3,2020-08-15,8,2020,MALE,Las Vegas,Nevada,USA,Dan Miragliotta,Blue,U-DEC,,,False,Featherweight,3,True,2.54,-3,10.16,-167,30,26-30,Switch,130,33,31-35,Orthodox,0.0,47.0,32.0,7.0,7.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Amanda Lemos,Mizuki Inoue,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,8,2020,FEMALE,Las Vegas,Nevada,USA,Jason Herzog,Red,U-DEC,,,False,Women's Strawweight,3,True,2.54,7,0.0,110,33,31-35,Southpaw,-137,26,26-30,Orthodox,0.0,59.0,38.0,1.0,1.0,0.5,87.0,0.0,204.0,93.0,4.0,0.0,0.0,36.0,False,True,False,False,False,False,False,False
Austin Hubbard,Joe Solecki,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,8,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Blue,SUB,Rear Naked Choke,,False,Lightweight,3,True,2.54,2,2.54,-112,28,26-30,Orthodox,-112,26,26-30,Orthodox,0.0,97.75,51.125,0.625,0.375,0.0,49.0,0.0,70.0,56.0,5.0,4.0,0.0,749.0,False,True,False,False,False,False,False,False
Carlton Minus,Matthew Semelsberger,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,8,2020,MALE,Las Vegas,Nevada,USA,Mark Smith,Blue,U-DEC,,,False,Welterweight,3,True,-7.62,0,2.54,-118,27,26-30,Orthodox,-106,27,26-30,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Daniel Rodriguez,Dwight Grant,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,8,2020,MALE,Las Vegas,Nevada,USA,Chris Tognoni,Red,KO/TKO,Punches,,False,Welterweight,3,True,0.0,-2,-5.08,-230,33,31-35,Southpaw,180,35,31-35,Switch,0.5,232.5,112.0,0.5,0.5,0.5,15.5,0.25,95.25,30.25,0.25,0.25,0.0,6.25,True,False,False,False,False,False,False,False
Ike Villanueva,Jordan Wright,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,8,2020,MALE,Las Vegas,Nevada,USA,Jason Herzog,Blue,KO/TKO,,,False,Light Heavyweight,3,True,-2.54,8,-10.16,104,36,36-40,Orthodox,-129,28,26-30,Orthodox,0.0,54.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Marcin Prachnio,Mike Rodriguez,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,8,2020,MALE,Las Vegas,Nevada,USA,Jason Herzog,Blue,KO/TKO,Elbow,,False,Light Heavyweight,3,True,-2.54,1,-20.32,188,32,31-35,Orthodox,-240,31,31-35,Southpaw,0.0,23.0,9.0,0.0,0.0,0.0,7.0,0.25,57.75,28.875,0.0,0.0,0.0,58.25,False,False,False,False,False,False,False,False
Mariya Agapova,Shana Dobson,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,8,2020,FEMALE,Las Vegas,Nevada,USA,,Blue,KO/TKO,Punches,,False,Women's Flyweight,3,True,0.0,-8,-2.54,-1430,23,21-25,Southpaw,750,31,31-35,Orthodox,1.0,52.0,29.0,0.0,0.0,1.0,24.0,0.125,67.875,23.5,0.5,0.125,0.0,6.75,True,False,False,False,False,False,False,False
Pedro Munhoz,Frankie Edgar,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,8,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Blue,S-DEC,,,False,Bantamweight,5,True,0.0,-5,-7.62,-278,33,31-35,Orthodox,225,38,36-40,Orthodox,0.5625,174.689208984375,73.630126953125,0.652099609375,0.05712890625,0.0927734375,28.141357421875,0.0039825439453125,102.27821695804596,41.31276112794876,6.258011907339096,0.3784884214401245,0.0333418846130371,120.94621136784554,False,False,True,False,True,False,False,False
Timur Valiev,Trevin Jones,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,8,2020,MALE,Las Vegas,Nevada,USA,Chris Tognoni,Draw,KO/TKO,Punch,,False,Catch Weight,3,True,-2.54,0,-7.62,-560,30,26-30,Orthodox,387,30,26-30,Southpaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Alessio Di Chirico,Zak Cummings,UFC Fight Night: Smith vs. Rakic,2020-08-29,8,2020,MALE,Las Vegas,Nevada,USA,Mark Smith,Blue,U-DEC,,3,False,Middleweight,3,True,0.0,-6,-2.54,-114,30,26-30,Orthodox,-109,36,36-40,Southpaw,0.078125,98.8125,39.375,2.953125,1.125,0.0,81.640625,0.380859375,88.107421875,27.45947265625,1.1796875,0.01416015625,0.3330078125,33.10791015625,False,False,False,False,False,False,False,False
Alex Caceres,Austin Springer,UFC Fight Night: Smith vs. Rakic,2020-08-29,8,2020,MALE,Las Vegas,Nevada,USA,Chris Tognoni,Red,SUB,Rear Naked Choke,1,False,Featherweight,3,True,5.08,-1,5.08,-225,32,31-35,Southpaw,176,33,31-35,Orthodox,0.51763916015625,149.94256591796875,83.68392896652222,0.5791645050048828,0.5147113800048828,0.0157117843627929,81.44873857498169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Anthony Smith,Aleksandar Rakic,UFC Fight Night: Smith vs. Rakic,2020-08-29,8,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Blue,SUB,,3,False,Light Heavyweight,3,True,0.0,4,-5.08,225,32,31-35,Orthodox,-278,28,26-30,Orthodox,0.0537109375,148.63623046875,64.888671875,1.983642578125,0.57080078125,0.37646484375,30.752685546875,0.4375,99.25,51.25,4.875,0.6875,0.5,134.5625,False,False,True,False,True,False,False,False
Ji Yeon Kim,Alexa Grasso,UFC Fight Night: Smith vs. Rakic,2020-08-29,8,2020,FEMALE,Las Vegas,Nevada,USA,Chris Tognoni,Blue,U-DEC,,3,False,Women's Flyweight,3,True,5.08,3,15.24,230,30,26-30,Orthodox,-315,27,26-30,Orthodox,0.5,175.1875,65.375,0.0625,0.0,0.0,52.1875,0.0,165.1875,68.78125,0.5625,0.03125,0.78125,25.59375,False,False,True,False,True,False,False,False
Maki Pitolo,Impa Kasanganay,UFC Fight Night: Smith vs. Rakic,2020-08-29,8,2020,MALE,Las Vegas,Nevada,USA,Jason Herzog,Blue,U-DEC,,3,False,Middleweight,3,True,-2.54,3,0.0,115,29,26-30,Orthodox,-139,26,26-30,Orthodox,0.0,69.0,28.25,1.75,1.25,0.25,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Mallory Martin,Hannah Cifers,UFC Fight Night: Smith vs. Rakic,2020-08-29,8,2020,FEMALE,Las Vegas,Nevada,USA,Chris Tognoni,Red,SUB,Rear Naked Choke,2,False,Women's Strawweight,3,True,7.62,-2,2.54,-315,26,26-30,Orthodox,239,28,26-30,Orthodox,0.0,30.0,9.0,0.0,0.0,0.0,30.0,0.03125,53.25,20.75,0.0625,0.0625,0.0625,31.25,False,False,False,False,False,False,False,False
Polyana Viana,Emily Whitmire,UFC Fight Night: Smith vs. Rakic,2020-08-29,8,2020,FEMALE,Las Vegas,Nevada,USA,Jason Herzog,Red,SUB,Armbar,1,False,Women's Strawweight,3,True,0.0,-1,10.16,110,28,26-30,Orthodox,-139,29,26-30,Orthodox,0.0,63.375,27.0,1.375,0.75,0.375,42.5,0.0,38.5,12.0,0.5,0.375,0.25,100.75,False,False,False,False,False,False,False,False
Ricardo Lamas,Bill Algeo,UFC Fight Night: Smith vs. Rakic,2020-08-29,8,2020,MALE,Las Vegas,Nevada,USA,Mark Smith,Red,U-DEC,,3,False,Featherweight,3,True,-10.16,7,-5.08,-335,38,36-40,Orthodox,240,31,31-35,Switch,0.001007080078125,59.205078125,31.081817626953125,2.375274658203125,0.810150146484375,0.267364501953125,54.330047607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False
Robbie Lawler,Neil Magny,UFC Fight Night: Smith vs. Rakic,2020-08-29,8,2020,MALE,Las Vegas,Nevada,USA,Jason Herzog,Blue,SUB,,3,False,Welterweight,3,True,-10.16,5,-15.24,200,38,36-40,Southpaw,-250,33,31-35,Orthodox,0.0247917175292968,132.6943416595459,63.90507698059082,0.3175821304321289,0.2540960311889648,0.0,44.12644100189209,0.0625076293945312,127.99312925338744,62.45050525665283,5.456580638885498,1.205648422241211,0.01959228515625,163.75973844528198,False,False,True,False,True,False,False,False
Sean Brady,Christian Aguilera,UFC Fight Night: Smith vs. Rakic,2020-08-29,8,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Red,SUB,Guillotine Choke,2,False,Welterweight,3,True,2.54,-1,0.0,-455,27,26-30,Orthodox,330,28,26-30,Switch,0.5,150.5,83.0,6.0,3.0,0.5,260.0,0.0,23.0,10.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
Alistair Overeem,Augusto Sakai,UFC Fight Night: Overeem vs. Sakai,2020-09-05,9,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Red,KO/TKO,,,False,Heavyweight,5,True,2.54,11,7.62,-159,40,36-40,Orthodox,130,29,26-30,Orthodox,0.6323928833007812,75.6201400756836,58.1904296875,3.271812438964844,1.0636062622070312,0.064453125,274.0879364013672,0.25,131.0,61.875,0.25,0.125,0.0,77.5,False,True,True,False,True,False,False,False
Andre Muniz,Bartosz Fabinski,UFC Fight Night: Overeem vs. Sakai,2020-09-05,9,2020,MALE,Las Vegas,Nevada,USA,Mark Smith,Red,SUB,,,False,Middleweight,3,True,2.54,-4,7.62,132,30,26-30,Southpaw,-165,34,31-35,Orthodox,0.0,42.0,22.0,7.0,3.0,2.0,321.0,0.0,26.0,17.5,5.0,3.5,0.0,379.625,True,False,False,False,False,False,False,False
Brian Kelleher,Ray Rodriguez,UFC Fight Night: Overeem vs. Sakai,2020-09-05,9,2020,MALE,Las Vegas,Nevada,USA,Herb Dean,Red,SUB,,,False,Featherweight,3,True,-2.54,2,-12.7,-380,34,31-35,Switch,315,32,31-35,Orthodox,0.2578125,124.09765625,40.6953125,3.08203125,0.68359375,0.13671875,52.1953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False
Cole Smith,Hunter Azure,UFC Fight Night: Overeem vs. Sakai,2020-09-05,9,2020,MALE,Las Vegas,Nevada,USA,Mark Smith,Blue,U-DEC,,,False,Bantamweight,3,True,7.62,3,-5.08,185,31,31-35,Orthodox,-235,28,26-30,Orthodox,0.0,72.5,24.5,5.0,1.5,1.0,496.5,0.0,125.0,51.5,0.5,0.0,0.0,25.0,False,False,False,False,False,False,False,False
Michel Pereira,Zelim Imadaev,UFC Fight Night: Overeem vs. Sakai,2020-09-05,9,2020,MALE,Las Vegas,Nevada,USA,Chris Tognoni,Red,SUB,,,False,Welterweight,3,True,2.54,1,-7.62,-112,26,26-30,Orthodox,-112,25,21-25,Orthodox,0.75,67.0,36.0,2.25,1.5,0.0,70.75,0.0,110.5,46.0,1.0,0.5,0.0,178.0,False,False,False,False,False,False,False,False
Ovince Saint Preux,Alonzo Menifield,UFC Fight Night: Overeem vs. Sakai,2020-09-05,9,2020,MALE,Las Vegas,Nevada,USA,Jason Herzog,Red,KO/TKO,,,False,Light Heavyweight,3,True,7.62,5,10.16,110,37,36-40,Southpaw,-134,32,31-35,Orthodox,0.5078582763671875,59.91072177886963,28.027342796325684,2.1035194396972656,0.6905765533447266,0.2871150970458984,55.69769859313965,0.25,63.0,29.75,1.0,0.0,0.0,288.75,False,False,False,False,False,False,False,False
Viviane Araujo,Montana De La Rosa,UFC Fight Night: Overeem vs. Sakai,2020-09-05,9,2020,FEMALE,Las Vegas,Nevada,USA,Jason Herzog,Red,U-DEC,,,False,Women's Flyweight,3,True,-7.62,8,0.0,-182,33,31-35,Orthodox,145,25,21-25,Orthodox,0.25,126.75,60.0,4.75,2.25,0.0,85.75,0.5,75.0,23.5,5.25,2.0,1.25,379.4375,False,False,False,False,False,False,False,False
Alexandr Romanov,Roque Martinez,UFC Fight Night: Waterson vs. Hill,2020-09-12,9,2020,MALE,Las Vegas,Nevada,USA,Mark Smith,Red,SUB,,,False,Heavyweight,3,True,10.16,-5,12.7,-360,29,26-30,Southpaw,275,34,31-35,Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False
